month,day,time,light,location,intersection,atmosphere,collision,municipality,department,road,traffic,nblanes,reslane,laneprofile,plan,surface,user,sex,route,pedlocation,pedaction,pedcondition,birth,dirtraffic,catvehicle,nboccupants,obstacle,movobstacle,impact,maneuver
7.0,21.0,1545.0,1.0,2.0,1.0,1.0,6.0,691.0,20.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,5.0,9.0,2.0,2007.0,1.0,10.0,0.0,0.0,1.0,5.0,4.0
9.0,18.0,2050.0,3.0,2.0,2.0,1.0,6.0,117.0,750.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1976.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0
7.0,2.0,1525.0,1.0,2.0,1.0,1.0,6.0,127.0,70.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,5.0,1.0,2015.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0
7.0,25.0,1430.0,1.0,1.0,1.0,1.0,6.0,171.0,240.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1993.0,0.0,7.0,0.0,6.0,0.0,7.0,1.0
12.0,10.0,730.0,5.0,2.0,1.0,3.0,6.0,57.0,930.0,3.0,1.0,3.0,0.0,1.0,1.0,7.0,2.0,2.0,5.0,0.0,0.0,0.0,1992.0,1.0,7.0,0.0,9.0,0.0,3.0,21.0
1.0,5.0,1045.0,1.0,2.0,3.0,1.0,3.0,53.0,10.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1967.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0
4.0,12.0,705.0,2.0,2.0,2.0,1.0,6.0,75.0,330.0,4.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1969.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0
8.0,24.0,720.0,2.0,2.0,2.0,1.0,3.0,112.0,750.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1984.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
5.0,9.0,1720.0,1.0,2.0,1.0,1.0,5.0,129.0,500.0,3.0,3.0,4.0,0.0,2.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1931.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0
7.0,23.0,1912.0,1.0,2.0,1.0,1.0,3.0,260.0,640.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1970.0,1.0,32.0,0.0,0.0,2.0,1.0,2.0
4.0,27.0,2200.0,5.0,2.0,1.0,2.0,6.0,147.0,420.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,1.0,1995.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,2110.0,5.0,2.0,1.0,3.0,6.0,105.0,810.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1965.0,0.0,7.0,0.0,2.0,0.0,2.0,1.0
11.0,11.0,1820.0,2.0,1.0,1.0,2.0,6.0,323.0,470.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1972.0,2.0,7.0,0.0,15.0,0.0,3.0,1.0
3.0,3.0,2135.0,5.0,2.0,8.0,3.0,3.0,74.0,170.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1984.0,2.0,7.0,0.0,0.0,4.0,2.0,0.0
7.0,3.0,1610.0,1.0,2.0,1.0,1.0,6.0,512.0,590.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1976.0,1.0,3.0,0.0,0.0,1.0,1.0,15.0
10.0,18.0,1405.0,1.0,2.0,1.0,1.0,6.0,118.0,750.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1997.0,1.0,34.0,0.0,0.0,2.0,2.0,1.0
3.0,27.0,835.0,1.0,2.0,3.0,7.0,3.0,177.0,420.0,4.0,,,,,,,1.0,1.0,5.0,0.0,0.0,0.0,1940.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0
11.0,21.0,225.0,5.0,2.0,2.0,1.0,6.0,109.0,750.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1981.0,1.0,7.0,0.0,14.0,0.0,2.0,1.0
11.0,26.0,1520.0,1.0,1.0,1.0,1.0,3.0,332.0,70.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1944.0,1.0,7.0,0.0,0.0,2.0,8.0,2.0
3.0,16.0,1920.0,1.0,1.0,1.0,1.0,3.0,294.0,770.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1958.0,1.0,7.0,0.0,0.0,2.0,8.0,11.0
2.0,21.0,1515.0,1.0,1.0,1.0,8.0,2.0,682.0,140.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1981.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
12.0,7.0,1706.0,1.0,2.0,1.0,2.0,6.0,238.0,350.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1969.0,0.0,7.0,0.0,0.0,1.0,3.0,1.0
2.0,1.0,1935.0,3.0,1.0,1.0,1.0,4.0,238.0,350.0,2.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1994.0,2.0,7.0,0.0,0.0,2.0,5.0,23.0
8.0,6.0,515.0,3.0,1.0,1.0,1.0,7.0,363.0,910.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1977.0,1.0,7.0,0.0,16.0,0.0,9.0,0.0
4.0,29.0,1730.0,1.0,1.0,3.0,1.0,3.0,85.0,201.0,2.0,2.0,2.0,0.0,1.0,,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1972.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0
6.0,14.0,940.0,1.0,1.0,1.0,3.0,5.0,13.0,330.0,2.0,3.0,6.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1965.0,2.0,7.0,0.0,0.0,9.0,8.0,23.0
12.0,18.0,850.0,1.0,1.0,1.0,3.0,5.0,122.0,870.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1977.0,1.0,7.0,0.0,4.0,0.0,4.0,1.0
12.0,16.0,2.0,3.0,1.0,1.0,2.0,6.0,239.0,180.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2002.0,1.0,2.0,0.0,0.0,6.0,1.0,1.0
2.0,8.0,1900.0,5.0,2.0,2.0,1.0,6.0,388.0,690.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1961.0,1.0,7.0,0.0,0.0,1.0,1.0,16.0
2.0,6.0,2140.0,5.0,2.0,2.0,1.0,1.0,50.0,920.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1963.0,0.0,7.0,0.0,0.0,2.0,3.0,15.0
4.0,19.0,2145.0,5.0,2.0,1.0,1.0,6.0,194.0,860.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,1.0,1999.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0
12.0,29.0,1210.0,1.0,2.0,1.0,1.0,6.0,445.0,640.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1929.0,1.0,7.0,0.0,0.0,1.0,4.0,20.0
3.0,19.0,320.0,5.0,2.0,6.0,1.0,1.0,304.0,973.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1965.0,0.0,1.0,0.0,14.0,0.0,1.0,5.0
4.0,4.0,1200.0,1.0,2.0,1.0,1.0,1.0,433.0,570.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1966.0,1.0,7.0,0.0,0.0,2.0,2.0,6.0
2.0,9.0,1715.0,1.0,2.0,1.0,1.0,6.0,54.0,720.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1986.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0
3.0,20.0,744.0,1.0,2.0,5.0,1.0,6.0,109.0,750.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1968.0,1.0,10.0,0.0,0.0,1.0,3.0,15.0
12.0,11.0,1640.0,3.0,1.0,1.0,2.0,1.0,449.0,380.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1977.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0
10.0,25.0,1710.0,1.0,1.0,1.0,1.0,1.0,373.0,770.0,3.0,2.0,0.0,0.0,1.0,3.0,9.0,1.0,1.0,5.0,0.0,0.0,0.0,2000.0,1.0,31.0,0.0,0.0,2.0,1.0,1.0
6.0,11.0,215.0,5.0,2.0,1.0,1.0,2.0,387.0,690.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1969.0,2.0,7.0,0.0,0.0,2.0,4.0,2.0
2.0,18.0,1755.0,2.0,1.0,1.0,1.0,6.0,333.0,100.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1997.0,1.0,7.0,0.0,4.0,0.0,9.0,2.0
3.0,15.0,1350.0,1.0,2.0,2.0,1.0,3.0,129.0,500.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1985.0,0.0,31.0,0.0,0.0,2.0,7.0,1.0
5.0,16.0,1020.0,1.0,2.0,1.0,1.0,3.0,172.0,340.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1992.0,1.0,32.0,0.0,0.0,2.0,1.0,1.0
7.0,28.0,1406.0,1.0,1.0,1.0,1.0,6.0,182.0,440.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2000.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0
6.0,26.0,1700.0,1.0,1.0,1.0,1.0,5.0,2.0,920.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1994.0,1.0,7.0,0.0,0.0,2.0,4.0,1.0
3.0,26.0,2100.0,5.0,2.0,7.0,1.0,4.0,117.0,750.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1965.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
9.0,13.0,845.0,1.0,2.0,9.0,2.0,3.0,17.0,940.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1990.0,2.0,33.0,0.0,0.0,2.0,1.0,18.0
10.0,20.0,715.0,5.0,2.0,3.0,2.0,3.0,463.0,570.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1998.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0
2.0,27.0,1820.0,2.0,1.0,2.0,2.0,3.0,486.0,610.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1933.0,1.0,10.0,0.0,0.0,2.0,2.0,15.0
10.0,27.0,1727.0,1.0,2.0,1.0,1.0,1.0,620.0,20.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1959.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0
12.0,15.0,1800.0,3.0,1.0,1.0,2.0,1.0,126.0,800.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1952.0,2.0,7.0,0.0,0.0,2.0,1.0,5.0
2.0,23.0,1830.0,2.0,1.0,1.0,1.0,7.0,538.0,910.0,4.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1982.0,0.0,33.0,0.0,0.0,0.0,0.0,15.0
2.0,15.0,525.0,5.0,2.0,1.0,1.0,7.0,32.0,60.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1969.0,1.0,31.0,0.0,12.0,0.0,8.0,1.0
11.0,7.0,2215.0,5.0,2.0,3.0,1.0,7.0,108.0,750.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1965.0,1.0,31.0,0.0,14.0,0.0,2.0,16.0
1.0,21.0,2150.0,5.0,2.0,2.0,1.0,3.0,111.0,750.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1998.0,2.0,30.0,0.0,0.0,2.0,1.0,1.0
6.0,19.0,1745.0,1.0,1.0,1.0,1.0,1.0,291.0,740.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2006.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
9.0,29.0,850.0,1.0,2.0,1.0,1.0,4.0,300.0,170.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1959.0,1.0,7.0,0.0,0.0,2.0,1.0,2.0
6.0,15.0,1540.0,1.0,1.0,1.0,1.0,1.0,96.0,40.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1981.0,2.0,7.0,0.0,0.0,2.0,2.0,1.0
2.0,16.0,1945.0,5.0,2.0,1.0,1.0,6.0,112.0,830.0,9.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1989.0,1.0,7.0,0.0,0.0,2.0,6.0,15.0
4.0,22.0,2305.0,5.0,2.0,1.0,1.0,1.0,68.0,940.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1998.0,0.0,30.0,0.0,0.0,2.0,1.0,1.0
7.0,30.0,2140.0,5.0,2.0,2.0,3.0,3.0,56.0,250.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1995.0,1.0,7.0,0.0,0.0,2.0,3.0,1.0
10.0,10.0,2345.0,5.0,2.0,1.0,1.0,3.0,55.0,130.0,4.0,3.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1994.0,1.0,7.0,0.0,0.0,2.0,3.0,15.0
7.0,11.0,2105.0,2.0,2.0,2.0,1.0,3.0,2.0,920.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1967.0,1.0,7.0,0.0,0.0,2.0,8.0,1.0
6.0,19.0,1725.0,1.0,2.0,1.0,1.0,6.0,362.0,260.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,1933.0,0.0,10.0,0.0,0.0,1.0,4.0,20.0
7.0,8.0,1955.0,1.0,1.0,1.0,1.0,7.0,423.0,770.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1965.0,1.0,7.0,0.0,0.0,0.0,9.0,17.0
9.0,9.0,1025.0,1.0,1.0,1.0,2.0,2.0,79.0,340.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1944.0,2.0,7.0,0.0,0.0,2.0,4.0,1.0
9.0,21.0,1420.0,1.0,2.0,2.0,1.0,3.0,385.0,690.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1964.0,2.0,7.0,0.0,0.0,2.0,7.0,1.0
11.0,7.0,1920.0,5.0,2.0,1.0,3.0,5.0,165.0,500.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1958.0,1.0,31.0,0.0,0.0,2.0,1.0,1.0
1.0,17.0,840.0,1.0,2.0,1.0,1.0,2.0,116.0,750.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1970.0,1.0,7.0,0.0,0.0,2.0,4.0,23.0
7.0,18.0,1420.0,1.0,2.0,2.0,1.0,3.0,21.0,800.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1994.0,0.0,7.0,0.0,0.0,2.0,7.0,19.0
9.0,21.0,1540.0,1.0,1.0,2.0,1.0,2.0,545.0,270.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1983.0,2.0,7.0,0.0,0.0,0.0,5.0,23.0
3.0,2.0,815.0,1.0,2.0,1.0,1.0,6.0,64.0,920.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1999.0,0.0,30.0,0.0,0.0,2.0,1.0,1.0
2.0,23.0,1800.0,1.0,1.0,2.0,1.0,3.0,55.0,290.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1964.0,1.0,16.0,0.0,0.0,2.0,6.0,15.0
5.0,15.0,1310.0,1.0,2.0,9.0,1.0,3.0,118.0,140.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1964.0,1.0,7.0,0.0,0.0,9.0,2.0,0.0
2.0,15.0,2130.0,5.0,2.0,1.0,1.0,7.0,48.0,920.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1997.0,2.0,2.0,0.0,12.0,0.0,7.0,1.0
9.0,21.0,1618.0,1.0,2.0,1.0,1.0,6.0,207.0,420.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,1974.0,1.0,7.0,0.0,0.0,1.0,4.0,4.0
11.0,16.0,1305.0,1.0,2.0,3.0,1.0,2.0,117.0,750.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1988.0,1.0,7.0,0.0,0.0,2.0,5.0,2.0
10.0,4.0,750.0,1.0,2.0,1.0,1.0,4.0,70.0,130.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1993.0,1.0,7.0,0.0,0.0,2.0,4.0,2.0
7.0,18.0,820.0,1.0,2.0,1.0,1.0,3.0,116.0,750.0,4.0,2.0,10.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1962.0,2.0,33.0,0.0,0.0,2.0,3.0,18.0
6.0,17.0,1840.0,2.0,2.0,1.0,1.0,6.0,33.0,202.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1926.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0
9.0,9.0,2255.0,5.0,2.0,1.0,8.0,1.0,347.0,260.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1999.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
10.0,17.0,2044.0,3.0,2.0,1.0,2.0,6.0,302.0,973.0,3.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,9.0,0.0,0.0,0.0,2016.0,2.0,7.0,0.0,0.0,0.0,8.0,1.0
9.0,29.0,2225.0,3.0,1.0,1.0,1.0,2.0,313.0,260.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1989.0,1.0,7.0,0.0,0.0,2.0,9.0,1.0
2.0,21.0,1420.0,1.0,2.0,1.0,1.0,3.0,4.0,60.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1966.0,1.0,34.0,0.0,0.0,2.0,7.0,1.0
12.0,7.0,650.0,3.0,2.0,1.0,1.0,6.0,201.0,910.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1954.0,2.0,7.0,0.0,0.0,1.0,3.0,1.0
5.0,22.0,718.0,1.0,1.0,1.0,1.0,3.0,118.0,780.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1963.0,2.0,33.0,0.0,0.0,2.0,1.0,9.0
12.0,14.0,1135.0,1.0,1.0,6.0,1.0,2.0,374.0,680.0,3.0,2.0,2.0,0.0,1.0,,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1963.0,1.0,7.0,0.0,0.0,0.0,4.0,1.0
6.0,4.0,1645.0,1.0,1.0,1.0,1.0,6.0,380.0,720.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1972.0,1.0,7.0,0.0,15.0,0.0,0.0,1.0
11.0,23.0,1500.0,1.0,2.0,1.0,1.0,3.0,195.0,440.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1980.0,2.0,31.0,0.0,0.0,2.0,1.0,1.0
3.0,22.0,200.0,5.0,2.0,1.0,1.0,6.0,491.0,590.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1987.0,1.0,7.0,0.0,1.0,0.0,9.0,0.0
7.0,25.0,745.0,1.0,2.0,1.0,2.0,6.0,482.0,670.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1998.0,1.0,2.0,0.0,8.0,2.0,1.0,1.0
1.0,26.0,1815.0,2.0,2.0,1.0,1.0,2.0,63.0,920.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1977.0,2.0,7.0,0.0,0.0,2.0,4.0,2.0
11.0,27.0,630.0,5.0,2.0,4.0,1.0,5.0,116.0,750.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1979.0,1.0,7.0,0.0,0.0,2.0,8.0,9.0
7.0,2.0,1900.0,1.0,1.0,1.0,1.0,6.0,181.0,320.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1945.0,2.0,33.0,0.0,0.0,6.0,1.0,1.0
11.0,24.0,730.0,2.0,1.0,1.0,2.0,5.0,286.0,910.0,1.0,3.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,1967.0,1.0,7.0,0.0,0.0,2.0,8.0,18.0
3.0,30.0,1140.0,1.0,1.0,1.0,1.0,3.0,123.0,730.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1981.0,2.0,7.0,0.0,0.0,2.0,6.0,1.0
2.0,2.0,1840.0,5.0,2.0,4.0,1.0,6.0,89.0,570.0,3.0,,,,,,,1.0,1.0,5.0,0.0,0.0,0.0,1950.0,0.0,7.0,0.0,0.0,1.0,3.0,15.0
9.0,17.0,1511.0,1.0,2.0,3.0,1.0,3.0,56.0,250.0,4.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1954.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0
10.0,15.0,1300.0,1.0,2.0,6.0,1.0,2.0,55.0,130.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1999.0,1.0,7.0,0.0,0.0,2.0,4.0,1.0
12.0,11.0,1230.0,1.0,1.0,1.0,6.0,2.0,372.0,780.0,3.0,3.0,2.0,0.0,1.0,0.0,9.0,1.0,1.0,4.0,0.0,0.0,0.0,1964.0,1.0,7.0,0.0,1.0,0.0,0.0,24.0
10.0,11.0,1843.0,2.0,2.0,2.0,8.0,3.0,646.0,780.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1978.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
11.0,24.0,1030.0,1.0,2.0,1.0,2.0,2.0,68.0,940.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1998.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0
4.0,9.0,145.0,5.0,2.0,1.0,1.0,6.0,48.0,930.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1993.0,1.0,33.0,0.0,1.0,0.0,1.0,5.0
4.0,16.0,330.0,5.0,1.0,1.0,1.0,1.0,213.0,972.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1995.0,1.0,7.0,0.0,0.0,2.0,3.0,1.0
11.0,28.0,1640.0,1.0,1.0,1.0,2.0,2.0,51.0,930.0,1.0,3.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1989.0,1.0,33.0,0.0,0.0,2.0,1.0,18.0
8.0,30.0,20.0,3.0,2.0,1.0,1.0,2.0,173.0,10.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1982.0,2.0,33.0,0.0,0.0,2.0,4.0,2.0
5.0,19.0,1345.0,1.0,2.0,3.0,2.0,3.0,116.0,750.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1970.0,2.0,7.0,0.0,0.0,2.0,6.0,7.0
10.0,28.0,1645.0,1.0,1.0,1.0,1.0,5.0,57.0,440.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1973.0,2.0,7.0,0.0,0.0,2.0,1.0,13.0
4.0,9.0,1615.0,1.0,1.0,1.0,1.0,3.0,247.0,201.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1996.0,0.0,7.0,0.0,0.0,2.0,0.0,13.0
12.0,31.0,1515.0,1.0,1.0,1.0,3.0,7.0,350.0,590.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1994.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
7.0,30.0,200.0,3.0,1.0,1.0,1.0,2.0,517.0,270.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1984.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
